Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: BCL6 (Cy5) mean	Nucleus: BCL6 (Cy5) sum	Nucleus: BCL6 (Cy5) std dev	Nucleus: BCL6 (Cy5) max	Nucleus: BCL6 (Cy5) min	Nucleus: BCL6 (Cy5) range	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: BCL2 (Opal 520) mean	Nucleus: BCL2 (Opal 520) sum	Nucleus: BCL2 (Opal 520) std dev	Nucleus: BCL2 (Opal 520) max	Nucleus: BCL2 (Opal 520) min	Nucleus: BCL2 (Opal 520) range	Nucleus: CD20 (Opal 540) mean	Nucleus: CD20 (Opal 540) sum	Nucleus: CD20 (Opal 540) std dev	Nucleus: CD20 (Opal 540) max	Nucleus: CD20 (Opal 540) min	Nucleus: CD20 (Opal 540) range	Nucleus: MYC (Opal 570) mean	Nucleus: MYC (Opal 570) sum	Nucleus: MYC (Opal 570) std dev	Nucleus: MYC (Opal 570) max	Nucleus: MYC (Opal 570) min	Nucleus: MYC (Opal 570) range	Nucleus: Ki67 (Opal 620) mean	Nucleus: Ki67 (Opal 620) sum	Nucleus: Ki67 (Opal 620) std dev	Nucleus: Ki67 (Opal 620) max	Nucleus: Ki67 (Opal 620) min	Nucleus: Ki67 (Opal 620) range	Nucleus: Autofluorescence mean	Nucleus: Autofluorescence sum	Nucleus: Autofluorescence std dev	Nucleus: Autofluorescence max	Nucleus: Autofluorescence min	Nucleus: Autofluorescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: BCL6 (Cy5) mean	Cell: BCL6 (Cy5) std dev	Cell: BCL6 (Cy5) max	Cell: BCL6 (Cy5) min	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: BCL2 (Opal 520) mean	Cell: BCL2 (Opal 520) std dev	Cell: BCL2 (Opal 520) max	Cell: BCL2 (Opal 520) min	Cell: CD20 (Opal 540) mean	Cell: CD20 (Opal 540) std dev	Cell: CD20 (Opal 540) max	Cell: CD20 (Opal 540) min	Cell: MYC (Opal 570) mean	Cell: MYC (Opal 570) std dev	Cell: MYC (Opal 570) max	Cell: MYC (Opal 570) min	Cell: Ki67 (Opal 620) mean	Cell: Ki67 (Opal 620) std dev	Cell: Ki67 (Opal 620) max	Cell: Ki67 (Opal 620) min	Cell: Autofluorescence mean	Cell: Autofluorescence std dev	Cell: Autofluorescence max	Cell: Autofluorescence min	Cytoplasm: BCL6 (Cy5) mean	Cytoplasm: BCL6 (Cy5) std dev	Cytoplasm: BCL6 (Cy5) max	Cytoplasm: BCL6 (Cy5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: BCL2 (Opal 520) mean	Cytoplasm: BCL2 (Opal 520) std dev	Cytoplasm: BCL2 (Opal 520) max	Cytoplasm: BCL2 (Opal 520) min	Cytoplasm: CD20 (Opal 540) mean	Cytoplasm: CD20 (Opal 540) std dev	Cytoplasm: CD20 (Opal 540) max	Cytoplasm: CD20 (Opal 540) min	Cytoplasm: MYC (Opal 570) mean	Cytoplasm: MYC (Opal 570) std dev	Cytoplasm: MYC (Opal 570) max	Cytoplasm: MYC (Opal 570) min	Cytoplasm: Ki67 (Opal 620) mean	Cytoplasm: Ki67 (Opal 620) std dev	Cytoplasm: Ki67 (Opal 620) max	Cytoplasm: Ki67 (Opal 620) min	Cytoplasm: Autofluorescence mean	Cytoplasm: Autofluorescence std dev	Cytoplasm: Autofluorescence max	Cytoplasm: Autofluorescence min	Nucleus/Cell area ratio
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	596f6d40-af5d-4e17-9505-83215c35c2bd	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	493.21	361	49.25	32.3322	0.592	12.9707	5.8967	0.92	0.2569	52.1444	0.3573	1.3892	0	1.3892	7.2528	1472.3164	1.3838	11.4273	4.5573	6.8699	5.5111	1118.7543	1.475	10.4369	3.0349	7.402	3.1103	631.382	1.8648	8.8844	0	8.8844	1.4759	299.6132	2.2336	7.8199	0	7.8199	0.1243	25.2347	0.3335	2.5234	0	2.5234	30.8308	6258.645	4.4458	39.0186	20.4171	18.6015	91.75	41.2083	0.679	15.6048	9.0574	0.8556	0.3571	0.5154	1.8853	0	5.612	2.4426	11.4273	0	5.6284	1.8302	10.7202	1.3964	3.9969	2.194	10.4484	0	0.8687	1.8099	7.8199	0	0.0828	0.2649	2.5234	0	26.4038	6.364	39.0186	15.4957	0.4783	0.638	1.8853	0	3.6293	1.9171	8.0617	0	5.7701	2.1801	10.7202	1.3964	5.0682	2.0854	10.4484	0.6715	0.135	0.483	2.8731	0	0.0326	0.1274	1.0083	0	21.0544	3.6353	33.3134	15.4957	0.537
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	39965f91-c6e5-413c-a414-8f67aca37b17	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	519.67	358.43	23.25	17.5591	0.9476	6.3088	4.8782	0.62	1.6404	159.1161	0.882	3.3061	0.2211	3.085	8.9302	866.2274	1.5829	12.9929	5.6149	7.3779	3.5228	341.7089	1.3112	6.8199	1.4102	5.4097	1.4286	138.5747	1.5093	5.4476	0	5.4476	1.9225	186.4867	2.9616	11.8122	0	11.8122	4.0182	389.7663	3.6159	13.0594	0	13.0594	30.9866	3005.6968	3.8239	39.0488	23.6601	15.3888	52	27.0856	0.8907	9.4793	7.7193	0.5207	1.4914	0.8636	3.3061	0	6.4927	2.7231	12.9929	1.578	3.6166	1.6213	7.8074	1.0278	2.9004	2.1433	7.7104	0	0.9367	2.2136	11.8122	0	1.8835	3.1562	13.0594	0	28.0184	4.5974	39.0488	18.5386	1.3636	0.8302	2.831	0	4.4003	1.4586	7.7763	1.578	3.6972	1.8486	7.8074	1.0278	4.1639	1.77	7.7104	0.3532	0.0905	0.248	1.5771	0	0.0511	0.2172	1.7678	0	25.4705	3.5677	36.6138	18.5386	0.4464
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	929b42f6-b6cb-43a4-b706-0e7c0cc03ac6	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	13.55	360.58	60.5	36.2566	0.5783	12.6765	7.8624	0.8207	0.4156	101.417	0.5123	1.8381	0	1.8381	17.2948	4219.9233	3.4533	25.4383	10.3914	15.0469	2.973	725.4178	1.2918	6.8287	1.0024	5.8263	3.1934	779.1787	1.4738	8.1706	0	8.1706	0.0436	10.6295	0.3351	4.001	0	4.001	0.0177	4.3158	0.1243	1.2864	0	1.2864	19.7199	4811.6641	5.2791	41.0429	14.1635	26.8794	123.25	44.942	0.7668	15.3751	11.1221	0.7117	0.4483	0.696	4.5757	0	12.4934	5.6925	25.4383	2.523	3.4935	2.002	9.4314	0.0096	3.747	2.1752	11.049	0	0.121	0.591	5.6259	0	0.3028	1.3545	11.7153	0	20.9191	6.9109	44.7871	13.3948	0.48	0.8362	4.5757	0	7.8445	2.8727	17.4012	2.523	3.9975	2.4022	9.4314	0.0096	4.2832	2.5772	11.049	0	0.196	0.754	5.6259	0	0.5788	1.8568	11.7153	0	22.0802	8.0285	44.7871	13.3948	0.4875
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	a12e731a-5485-4ed7-9f13-a2dc244628a8	Ki67 (Opal 620)	Ki67 (Opal 620)	DAPI	Polygon	77.04	359.61	32.75	22.4355	0.8176	7.9339	5.4902	0.6416	2.0934	284.6961	0.79	5.1528	0.7702	4.3827	13.8729	1886.7168	2.2384	18.8928	7.2021	11.6907	1.5707	213.6174	0.7121	4.2258	0.5836	3.6422	0.4941	67.1957	0.4059	2.1328	0	2.1328	1.7902	243.4624	1.1058	4.6278	0	4.6278	0.5698	77.4893	0.5986	2.6576	0	2.6576	20.152	2740.6743	2.5774	27.1459	12.903	14.2429	60.75	29.8481	0.8569	10.4093	7.5683	0.7114	1.6709	0.8945	5.5272	0.1418	10.785	4.487	18.8928	1.2618	1.4559	0.8423	4.5038	0.345	0.6493	0.5378	3.6658	0	1.5062	1.0828	4.6278	0	0.599	0.5848	2.7328	0	18.5672	2.9881	27.1459	11.7	1.1487	0.7262	5.5272	0.1418	6.9672	3.5273	13.8562	1.2618	1.3139	0.9642	4.5038	0.345	0.8412	0.6155	3.6658	0.0937	1.1552	0.9465	3.3855	0	0.6351	0.5678	2.7328	0	16.6079	2.1986	21.8766	11.7	0.5383
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	3b458f16-1caa-462c-a4c5-b95ed40c4c3b	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	259.51	358.27	27.75	20.2455	0.8508	7.007	4.9781	0.754	1.6537	185.21	0.7712	3.3926	0	3.3926	8.4624	947.793	1.4953	13.5433	4.4681	9.0752	3.1721	355.2762	1.718	6.4646	0.2532	6.2114	1.3297	148.9259	1.3508	4.1348	0	4.1348	0.5251	58.8144	1.1402	5.2576	0	5.2576	11.841	1326.1882	4.9573	21.1877	1.083	20.1047	24.3807	2730.6343	3.913	31.6179	14.9225	16.6954	61	28.817	0.9231	9.9289	8.0633	0.5563	1.4424	0.8679	3.5436	0	5.7181	3.278	13.5433	0.0588	3.9347	1.5739	6.9062	0.2532	2.3525	1.5481	5.745	0	0.2381	0.8095	5.2576	0	6.0352	6.4743	21.1877	0	22.1127	4.237	31.6179	14.5523	1.2671	0.9065	3.5436	0	3.4413	2.5213	8.8923	0.0588	4.5674	1.1016	6.9062	1.1937	3.201	1.1352	5.745	0	0	0	0	0	1.2186	2.2468	12.184	0	20.2311	3.5225	29.5585	14.5523	0.4394
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	69a6a8e6-ffc1-4f51-919e-c5fd527ffedc	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	349.88	359.86	18.5	17.0661	0.7982	6.5159	4.0973	0.8088	0.8765	68.3689	0.6018	2.4503	0	2.4503	5.8231	454.2014	0.874	7.5118	3.9384	3.5735	3.1441	245.2379	0.9626	5.2802	1.3848	3.8953	1.1595	90.4439	1.0998	3.5935	0	3.5935	0.7005	54.6369	0.996	3.256	0	3.256	3.9884	311.0922	2.4471	8.3402	0	8.3402	32.9559	2570.5601	2.8592	38.6031	26.2976	12.3055	49.5	26.5356	0.8834	9.5643	6.9984	0.6963	1.1466	0.6524	2.9506	0	4.202	1.6001	7.5118	0.4746	3.4561	1.0893	6.5783	1.3006	2.3314	1.7823	6.5138	0	0.4254	0.8228	3.256	0	2.0423	2.5093	8.3402	0	29.2146	4.8402	38.6031	19.8373	1.3179	0.6269	2.9506	0	3.174	0.9846	5.083	0.4746	3.654	1.1218	6.5783	1.3006	3.0745	1.7347	6.5138	0.0054	0.251	0.6362	2.8989	0	0.8082	1.608	6.3095	0	26.8421	4.3153	35.5505	19.8373	0.3715
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	a97238b1-81a1-4ea4-a008-69e4aba9b1e1	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	471.36	359.41	38.5	24.9822	0.7752	9.4675	6.1211	0.7727	1.3874	216.4385	1.2612	5.0252	0	5.0252	9.6329	1502.7246	1.6923	13.0894	4.527	8.5624	4.288	668.9248	1.3358	7.6409	1.7931	5.8478	2.7089	422.5882	2.1488	7.7713	0	7.7713	3.5145	548.2671	4.2389	14.2664	0	14.2664	0.6908	107.7661	1.3209	5.5342	0	5.5342	33.3779	5206.9458	6.6296	44.5061	20.4419	24.0642	76.25	32.6919	0.8965	11.6252	8.9427	0.6427	1.2681	1.1557	5.0252	0	6.7089	3.6572	13.0894	0.7815	4.0888	1.646	7.6409	1.1661	3.7656	2.3195	8.829	0	1.8592	3.4653	14.2664	0	0.4187	1.0806	5.5342	0	27.5988	8.0101	44.5061	15.3236	1.1464	1.0271	4.6057	0	3.7276	2.5417	10.0774	0.7815	3.8858	1.8943	7.5083	1.1661	4.8429	1.9694	8.829	0.2328	0.1713	0.5745	4.2332	0	0.1412	0.6584	4.4292	0	21.7064	3.996	36.4772	15.3236	0.4958
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	a1821f7d-0ae5-4759-a0ba-8caceb13b1df	CD20 (Opal 540)	CD20 (Opal 540)	DAPI	Polygon	498.35	357.82	15	14.4188	0.9067	5.5964	3.4884	0.7817	0.961	61.5032	1.039	3.6198	0	3.6198	8.1732	523.0823	1.3176	10.9703	4.5585	6.4118	7.0344	450.2009	0.8221	8.8926	5.1537	3.739	6.7097	429.4221	1.275	8.9662	3.23	5.7362	0.0129	0.8237	0.103	0.8237	0	0.8237	0	0	0	0	0	0	21.6933	1388.3688	4.7155	32.6842	15.7977	16.8864	40.75	23.753	0.9076	9.1772	5.7642	0.7753	0.651	0.7615	3.6198	0	5.2764	2.8105	10.9703	1.0811	5.5494	1.8391	8.8926	1.4056	5.5367	1.9833	8.9662	1.0489	0.0156	0.1215	1.28	0	0.1008	0.3641	2.5666	0	20.1651	4.092	32.6842	15.2902	0.4546	0.4129	1.3921	0	3.4408	1.757	8.0435	1.0811	4.6085	1.678	7.8861	1.4056	4.7934	1.9971	8.1121	1.0489	0.0174	0.1323	1.28	0	0.1647	0.4547	2.5666	0	19.1968	3.3183	31.8703	15.2902	0.3601
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	42db0409-95e7-4043-b277-126a432e07c7	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	570.12	359.42	35	23.0598	0.8271	8.5	5.526	0.7835	0.4172	59.2366	0.5007	1.7305	0	1.7305	10.213	1450.2482	1.8645	13.6014	5.5079	8.0934	4.9674	705.3751	1.8107	8.7076	1.4984	7.2092	3.787	537.7599	2.5535	9.8334	0	9.8334	2.2973	326.2175	2.7768	9.4633	0	9.4633	0.3014	42.8047	0.7243	3.7354	0	3.7354	28.6343	4066.0723	4.4585	38.1981	17.2734	20.9247	71.25	32.103	0.8688	11.8491	7.3232	0.7547	0.424	0.5765	2.0846	0	6.9367	3.6759	13.6014	0.8481	5.6394	1.9069	10.2742	1.4984	5.5981	2.8287	10.4486	0	1.1288	2.258	9.4633	0	0.1481	0.5288	3.7354	0	24.3869	5.5621	38.1981	15.5299	0.4305	0.643	2.0846	0	3.7718	1.665	8.2446	0.8481	6.2885	1.7729	10.2742	2.2096	7.3475	1.7931	10.4486	2.1553	0	0	0	0	0	0	0	0	20.284	2.7081	29.0502	15.5299	0.4924
NSB__NUH A2_1_HP_IM3_0_Core[1,5,11,1]_[44614,12789]_component_data.tif - resolution #1	ba039de7-af65-41b2-ada0-7366cfb80e57	Ki67 (Opal 620): CD20 (Opal 540)	Ki67 (Opal 620): CD20 (Opal 540)	DAPI	Polygon	611.53	359.84	38.5	23.1819	0.9003	8.6861	5.6108	0.7857	0.4189	65.7736	0.7826	3.3754	0	3.3754	9.0651	1423.2174	1.1513	11.717	5.1517	6.5654	3.9481	619.8563	2.464	10.4676	0.047	10.4207	0.9393	147.47	1.5662	7.5712	0	7.5712	11.7486	1844.5284	8.9316	29.3123	0	29.3123	8.5622	1344.2667	6.8891	23.3027	0	23.3027	43.6693	6856.0796	5.0172	57.561	28.8437	28.7173	69.5	32.1712	0.8438	12.1124	7.1337	0.8149	0.3417	0.6304	3.3754	0	6.7007	3.1777	11.717	0	4.652	2.5785	11.2348	0.047	2.1859	2.4311	10.2728	0	6.7445	8.7364	29.3123	0	4.8455	6.6216	23.3027	0	36.5035	10.1682	57.561	17.0963	0.2447	0.3362	1.5303	0	3.7311	2.2907	9.0325	0	5.5362	2.4523	11.2348	1.4066	3.7517	2.4224	10.2728	0	0.4595	1.0369	5.8961	0	0.1773	0.4386	2.4412	0	27.5032	7.4805	56.6874	17.0963	0.558
